date,state,crop_name,price_usd_per_lb
2024-01-01,VA,Wheat (winter),0.092
2024-02-01,VA,Wheat (winter),0.09
2024-03-01,VA,Wheat (winter),0.09
2024-04-01,VA,Wheat (winter),0.087
2024-05-01,VA,Wheat (winter),0.088
2024-06-01,VA,Wheat (winter),0.086
2024-07-01,VA,Wheat (winter),0.084
2024-08-01,VA,Wheat (winter),0.086
2024-09-01,VA,Wheat (winter),0.085
2024-10-01,VA,Wheat (winter),0.084
2024-11-01,VA,Wheat (winter),0.087
2024-12-01,VA,Wheat (winter),0.084
2025-01-01,VA,Wheat (winter),0.085
2025-02-01,VA,Wheat (winter),0.088
2025-03-01,VA,Wheat (winter),0.091
2025-04-01,VA,Wheat (winter),0.097
2025-05-01,VA,Wheat (winter),0.095
2025-06-01,VA,Wheat (winter),0.092
2025-07-01,VA,Wheat (winter),0.095
2025-08-01,VA,Wheat (winter),0.097
2025-09-01,VA,Wheat (winter),0.095
2020-10-01,VA,Barley,0.091
2020-11-01,VA,Barley,0.099
2020-12-01,VA,Barley,0.099
2021-01-01,VA,Barley,0.102
2021-02-01,VA,Barley,0.107
2021-03-01,VA,Barley,0.115
2021-04-01,VA,Barley,0.115
2021-05-01,VA,Barley,0.12
2021-06-01,VA,Barley,0.117
2021-07-01,VA,Barley,0.117
2021-08-01,VA,Barley,0.116
2021-09-01,VA,Barley,0.109
2021-10-01,VA,Barley,0.104
2021-11-01,VA,Barley,0.105
2021-12-01,VA,Barley,0.107
2022-01-01,VA,Barley,0.103
2022-02-01,VA,Barley,0.108
2022-03-01,VA,Barley,0.104
2022-04-01,VA,Barley,0.105
2022-05-01,VA,Barley,0.104
2022-06-01,VA,Barley,0.104
2022-07-01,VA,Barley,0.107
2022-08-01,VA,Barley,0.109
2022-09-01,VA,Barley,0.112
2022-10-01,VA,Barley,0.114
2022-11-01,VA,Barley,0.109
2022-12-01,VA,Barley,0.113
2023-01-01,VA,Barley,0.11
2023-02-01,VA,Barley,0.109
2023-03-01,VA,Barley,0.108
2023-04-01,VA,Barley,0.109
2023-05-01,VA,Barley,0.108
2023-06-01,VA,Barley,0.107
2023-07-01,VA,Barley,0.112
2023-08-01,VA,Barley,0.108
2023-09-01,VA,Barley,0.108
2023-10-01,VA,Barley,0.104
2023-11-01,VA,Barley,0.106
2023-12-01,VA,Barley,0.104
2024-01-01,VA,Barley,0.104
2024-02-01,VA,Barley,0.1
2024-03-01,VA,Barley,0.104
2024-04-01,VA,Barley,0.104
2024-05-01,VA,Barley,0.105
2024-06-01,VA,Barley,0.107
2024-07-01,VA,Barley,0.103
2024-08-01,VA,Barley,0.101
2024-09-01,VA,Barley,0.102
2024-10-01,VA,Barley,0.096
2024-11-01,VA,Barley,0.092
2024-12-01,VA,Barley,0.089
2025-01-01,VA,Barley,0.086
2025-02-01,VA,Barley,0.085
2025-03-01,VA,Barley,0.087
2025-04-01,VA,Barley,0.089
2025-05-01,VA,Barley,0.094
2025-06-01,VA,Barley,0.093
2025-07-01,VA,Barley,0.094
2025-08-01,VA,Barley,0.094
2025-09-01,VA,Barley,0.095
2020-10-01,VA,Sunflower,0.304
2020-11-01,VA,Sunflower,0.312
2020-12-01,VA,Sunflower,0.321
2021-01-01,VA,Sunflower,0.326
2021-02-01,VA,Sunflower,0.34
2021-03-01,VA,Sunflower,0.341
2021-04-01,VA,Sunflower,0.334
2021-05-01,VA,Sunflower,0.33
2021-06-01,VA,Sunflower,0.329
2021-07-01,VA,Sunflower,0.318
2021-08-01,VA,Sunflower,0.312
2021-09-01,VA,Sunflower,0.302
2021-10-01,VA,Sunflower,0.305
2021-11-01,VA,Sunflower,0.308
2021-12-01,VA,Sunflower,0.292
2022-01-01,VA,Sunflower,0.286
2022-02-01,VA,Sunflower,0.302
2022-03-01,VA,Sunflower,0.307
2022-04-01,VA,Sunflower,0.311
2022-05-01,VA,Sunflower,0.305
2022-06-01,VA,Sunflower,0.308
2022-07-01,VA,Sunflower,0.308
2022-08-01,VA,Sunflower,0.3
2022-09-01,VA,Sunflower,0.296
2022-10-01,VA,Sunflower,0.292
2022-11-01,VA,Sunflower,0.279
2022-12-01,VA,Sunflower,0.268
2023-01-01,VA,Sunflower,0.266
2023-02-01,VA,Sunflower,0.259
2023-03-01,VA,Sunflower,0.257
2023-04-01,VA,Sunflower,0.245
2023-05-01,VA,Sunflower,0.25
2023-06-01,VA,Sunflower,0.266
2023-07-01,VA,Sunflower,0.274
2023-08-01,VA,Sunflower,0.284
2023-09-01,VA,Sunflower,0.289
2023-10-01,VA,Sunflower,0.291
2023-11-01,VA,Sunflower,0.292
2023-12-01,VA,Sunflower,0.284
2024-01-01,VA,Sunflower,0.29
2024-02-01,VA,Sunflower,0.295
2024-03-01,VA,Sunflower,0.291
2024-04-01,VA,Sunflower,0.296
2024-05-01,VA,Sunflower,0.29
2024-06-01,VA,Sunflower,0.284
2024-07-01,VA,Sunflower,0.291
2024-08-01,VA,Sunflower,0.294
2024-09-01,VA,Sunflower,0.292
2024-10-01,VA,Sunflower,0.289
2024-11-01,VA,Sunflower,0.291
2024-12-01,VA,Sunflower,0.275
2025-01-01,VA,Sunflower,0.269
2025-02-01,VA,Sunflower,0.258
2025-03-01,VA,Sunflower,0.259
2025-04-01,VA,Sunflower,0.267
2025-05-01,VA,Sunflower,0.271
2025-06-01,VA,Sunflower,0.267
2025-07-01,VA,Sunflower,0.261
2025-08-01,VA,Sunflower,0.255
2025-09-01,VA,Sunflower,0.27
2020-10-01,VA,Potato,0.24
2020-11-01,VA,Potato,0.242
2020-12-01,VA,Potato,0.227
2021-01-01,VA,Potato,0.219
2021-02-01,VA,Potato,0.218
2021-03-01,VA,Potato,0.215
2021-04-01,VA,Potato,0.216
2021-05-01,VA,Potato,0.217
2021-06-01,VA,Potato,0.221
2021-07-01,VA,Potato,0.208
2021-08-01,VA,Potato,0.201
2021-09-01,VA,Potato,0.201
2021-10-01,VA,Potato,0.197
2021-11-01,VA,Potato,0.195
2021-12-01,VA,Potato,0.196
2022-01-01,VA,Potato,0.191
2022-02-01,VA,Potato,0.192
2022-03-01,VA,Potato,0.195
2022-04-01,VA,Potato,0.196
2022-05-01,VA,Potato,0.2
2022-06-01,VA,Potato,0.187
2022-07-01,VA,Potato,0.184
2022-08-01,VA,Potato,0.189
2022-09-01,VA,Potato,0.184
2022-10-01,VA,Potato,0.178
2022-11-01,VA,Potato,0.178
2022-12-01,VA,Potato,0.178
2023-01-01,VA,Potato,0.175
2023-02-01,VA,Potato,0.184
2023-03-01,VA,Potato,0.186
2023-04-01,VA,Potato,0.181
2023-05-01,VA,Potato,0.173
2023-06-01,VA,Potato,0.175
2023-07-01,VA,Potato,0.17
2023-08-01,VA,Potato,0.181
2023-09-01,VA,Potato,0.184
2023-10-01,VA,Potato,0.187
2023-11-01,VA,Potato,0.188
2023-12-01,VA,Potato,0.194
2024-01-01,VA,Potato,0.18
2024-02-01,VA,Potato,0.174
2024-03-01,VA,Potato,0.179
2024-04-01,VA,Potato,0.187
2024-05-01,VA,Potato,0.18
2024-06-01,VA,Potato,0.171
2024-07-01,VA,Potato,0.171
2024-08-01,VA,Potato,0.174
2024-09-01,VA,Potato,0.175
2024-10-01,VA,Potato,0.174
2024-11-01,VA,Potato,0.165
2024-12-01,VA,Potato,0.163
2025-01-01,VA,Potato,0.162
2025-02-01,VA,Potato,0.159
2025-03-01,VA,Potato,0.15
2025-04-01,VA,Potato,0.153
2025-05-01,VA,Potato,0.157
2025-06-01,VA,Potato,0.153
2025-07-01,VA,Potato,0.152
2025-08-01,VA,Potato,0.15
2025-09-01,VA,Potato,0.148
2020-10-01,VA,Tomato (processing),0.101
2020-11-01,VA,Tomato (processing),0.103
2020-12-01,VA,Tomato (processing),0.106
2021-01-01,VA,Tomato (processing),0.11
2021-02-01,VA,Tomato (processing),0.109
2021-03-01,VA,Tomato (processing),0.118
2021-04-01,VA,Tomato (processing),0.124
2021-05-01,VA,Tomato (processing),0.122
2021-06-01,VA,Tomato (processing),0.122
2021-07-01,VA,Tomato (processing),0.115
2021-08-01,VA,Tomato (processing),0.115
2021-09-01,VA,Tomato (processing),0.121
2021-10-01,VA,Tomato (processing),0.131
2021-11-01,VA,Tomato (processing),0.13
2021-12-01,VA,Tomato (processing),0.131
2022-01-01,VA,Tomato (processing),0.134
2022-02-01,VA,Tomato (processing),0.142
2022-03-01,VA,Tomato (processing),0.138
2022-04-01,VA,Tomato (processing),0.149
2022-05-01,VA,Tomato (processing),0.147
2022-06-01,VA,Tomato (processing),0.142
2022-07-01,VA,Tomato (processing),0.141
2022-08-01,VA,Tomato (processing),0.137
2022-09-01,VA,Tomato (processing),0.139
2022-10-01,VA,Tomato (processing),0.132
2022-11-01,VA,Tomato (processing),0.133
2022-12-01,VA,Tomato (processing),0.135
2023-01-01,VA,Tomato (processing),0.141
2023-02-01,VA,Tomato (processing),0.144
2023-03-01,VA,Tomato (processing),0.15
2023-04-01,VA,Tomato (processing),0.148
2023-05-01,VA,Tomato (processing),0.149
2023-06-01,VA,Tomato (processing),0.139
2023-07-01,VA,Tomato (processing),0.139
2023-08-01,VA,Tomato (processing),0.141
2023-09-01,VA,Tomato (processing),0.143
2023-10-01,VA,Tomato (processing),0.136
2023-11-01,VA,Tomato (processing),0.134
2023-12-01,VA,Tomato (processing),0.133
2024-01-01,VA,Tomato (processing),0.131
2024-02-01,VA,Tomato (processing),0.134
2024-03-01,VA,Tomato (processing),0.133
2024-04-01,VA,Tomato (processing),0.134
2024-05-01,VA,Tomato (processing),0.132
2024-06-01,VA,Tomato (processing),0.136
2024-07-01,VA,Tomato (processing),0.141
2024-08-01,VA,Tomato (processing),0.139
2024-09-01,VA,Tomato (processing),0.151
2024-10-01,VA,Tomato (processing),0.148
2024-11-01,VA,Tomato (processing),0.152
2024-12-01,VA,Tomato (processing),0.148
2025-01-01,VA,Tomato (processing),0.151
2025-02-01,VA,Tomato (processing),0.155
2025-03-01,VA,Tomato (processing),0.15
2025-04-01,VA,Tomato (processing),0.149
2025-05-01,VA,Tomato (processing),0.158
2025-06-01,VA,Tomato (processing),0.154
2025-07-01,VA,Tomato (processing),0.156
2025-08-01,VA,Tomato (processing),0.157
2025-09-01,VA,Tomato (processing),0.157
2020-10-01,VA,Onion (bulb),0.294
2020-11-01,VA,Onion (bulb),0.301
2020-12-01,VA,Onion (bulb),0.301
2021-01-01,VA,Onion (bulb),0.311
2021-02-01,VA,Onion (bulb),0.313
2021-03-01,VA,Onion (bulb),0.314
2021-04-01,VA,Onion (bulb),0.318
2021-05-01,VA,Onion (bulb),0.308
2021-06-01,VA,Onion (bulb),0.323
2021-07-01,VA,Onion (bulb),0.319
2021-08-01,VA,Onion (bulb),0.315
2021-09-01,VA,Onion (bulb),0.328
2021-10-01,VA,Onion (bulb),0.33
2021-11-01,VA,Onion (bulb),0.328
2021-12-01,VA,Onion (bulb),0.332
2022-01-01,VA,Onion (bulb),0.338
2022-02-01,VA,Onion (bulb),0.337
2022-03-01,VA,Onion (bulb),0.346
2022-04-01,VA,Onion (bulb),0.333
2022-05-01,VA,Onion (bulb),0.336
2022-06-01,VA,Onion (bulb),0.344
2022-07-01,VA,Onion (bulb),0.35
2022-08-01,VA,Onion (bulb),0.327
2022-09-01,VA,Onion (bulb),0.325
2022-10-01,VA,Onion (bulb),0.313
2022-11-01,VA,Onion (bulb),0.326
2022-12-01,VA,Onion (bulb),0.322
2023-01-01,VA,Onion (bulb),0.333
2023-02-01,VA,Onion (bulb),0.321
2023-03-01,VA,Onion (bulb),0.325
2023-04-01,VA,Onion (bulb),0.325
2023-05-01,VA,Onion (bulb),0.352
2023-06-01,VA,Onion (bulb),0.364
2023-07-01,VA,Onion (bulb),0.376
2023-08-01,VA,Onion (bulb),0.399
2023-09-01,VA,Onion (bulb),0.403
2023-10-01,VA,Onion (bulb),0.401
2023-11-01,VA,Onion (bulb),0.399
2023-12-01,VA,Onion (bulb),0.403
2024-01-01,VA,Onion (bulb),0.369
2024-02-01,VA,Onion (bulb),0.369
2024-03-01,VA,Onion (bulb),0.372
2024-04-01,VA,Onion (bulb),0.37
2024-05-01,VA,Onion (bulb),0.353
2024-06-01,VA,Onion (bulb),0.351
2024-07-01,VA,Onion (bulb),0.335
2024-08-01,VA,Onion (bulb),0.353
2024-09-01,VA,Onion (bulb),0.35
2024-10-01,VA,Onion (bulb),0.329
2024-11-01,VA,Onion (bulb),0.327
2024-12-01,VA,Onion (bulb),0.335
2025-01-01,VA,Onion (bulb),0.337
2025-02-01,VA,Onion (bulb),0.328
2025-03-01,VA,Onion (bulb),0.321
2025-04-01,VA,Onion (bulb),0.319
2025-05-01,VA,Onion (bulb),0.314
2025-06-01,VA,Onion (bulb),0.302
2025-07-01,VA,Onion (bulb),0.302
2025-08-01,VA,Onion (bulb),0.29
2025-09-01,VA,Onion (bulb),0.298
2020-10-01,VA,Carrot,0.392
2020-11-01,VA,Carrot,0.38
2020-12-01,VA,Carrot,0.372
2021-01-01,VA,Carrot,0.368
2021-02-01,VA,Carrot,0.367
2021-03-01,VA,Carrot,0.37
2021-04-01,VA,Carrot,0.375
2021-05-01,VA,Carrot,0.38
2021-06-01,VA,Carrot,0.398
2021-07-01,VA,Carrot,0.399
2021-08-01,VA,Carrot,0.383
2021-09-01,VA,Carrot,0.364
2021-10-01,VA,Carrot,0.382
2021-11-01,VA,Carrot,0.388
2021-12-01,VA,Carrot,0.391
2022-01-01,VA,Carrot,0.396
2022-02-01,VA,Carrot,0.398
2022-03-01,VA,Carrot,0.403
2022-04-01,VA,Carrot,0.398
2022-05-01,VA,Carrot,0.411
2022-06-01,VA,Carrot,0.405
2022-07-01,VA,Carrot,0.394
2022-08-01,VA,Carrot,0.374
2022-09-01,VA,Carrot,0.371
2022-10-01,VA,Carrot,0.385
2022-11-01,VA,Carrot,0.38
2022-12-01,VA,Carrot,0.364
2023-01-01,VA,Carrot,0.367
2023-02-01,VA,Carrot,0.36
2023-03-01,VA,Carrot,0.377
2023-04-01,VA,Carrot,0.389
2023-05-01,VA,Carrot,0.374
2023-06-01,VA,Carrot,0.372
2023-07-01,VA,Carrot,0.364
2023-08-01,VA,Carrot,0.351
2023-09-01,VA,Carrot,0.35
2023-10-01,VA,Carrot,0.359
2023-11-01,VA,Carrot,0.358
2023-12-01,VA,Carrot,0.353
2024-01-01,VA,Carrot,0.329
2024-02-01,VA,Carrot,0.323
2024-03-01,VA,Carrot,0.328
2024-04-01,VA,Carrot,0.315
2024-05-01,VA,Carrot,0.327
2024-06-01,VA,Carrot,0.321
2024-07-01,VA,Carrot,0.323
2024-08-01,VA,Carrot,0.319
2024-09-01,VA,Carrot,0.308
2024-10-01,VA,Carrot,0.312
2024-11-01,VA,Carrot,0.306
2024-12-01,VA,Carrot,0.299
2025-01-01,VA,Carrot,0.277
2025-02-01,VA,Carrot,0.288
2025-03-01,VA,Carrot,0.288
2025-04-01,VA,Carrot,0.298
2025-05-01,VA,Carrot,0.303
2025-06-01,VA,Carrot,0.314
2025-07-01,VA,Carrot,0.308
2025-08-01,VA,Carrot,0.296
2025-09-01,VA,Carrot,0.302
2020-10-01,VA,Alfalfa,0.131
2020-11-01,VA,Alfalfa,0.129
2020-12-01,VA,Alfalfa,0.132
2021-01-01,VA,Alfalfa,0.133
2021-02-01,VA,Alfalfa,0.135
2021-03-01,VA,Alfalfa,0.131
2021-04-01,VA,Alfalfa,0.135
2021-05-01,VA,Alfalfa,0.135
2021-06-01,VA,Alfalfa,0.139
2021-07-01,VA,Alfalfa,0.143
2021-08-01,VA,Alfalfa,0.146
2021-09-01,VA,Alfalfa,0.146
2021-10-01,VA,Alfalfa,0.149
2021-11-01,VA,Alfalfa,0.154
2021-12-01,VA,Alfalfa,0.157
2022-01-01,VA,Alfalfa,0.158
2022-02-01,VA,Alfalfa,0.161
2022-03-01,VA,Alfalfa,0.159
2022-04-01,VA,Alfalfa,0.166
2022-05-01,VA,Alfalfa,0.157
2022-06-01,VA,Alfalfa,0.158
2022-07-01,VA,Alfalfa,0.156
2022-08-01,VA,Alfalfa,0.153
2022-09-01,VA,Alfalfa,0.154
2022-10-01,VA,Alfalfa,0.149
2022-11-01,VA,Alfalfa,0.158
2022-12-01,VA,Alfalfa,0.152
2023-01-01,VA,Alfalfa,0.148
2023-02-01,VA,Alfalfa,0.143
2023-03-01,VA,Alfalfa,0.144
2023-04-01,VA,Alfalfa,0.148
2023-05-01,VA,Alfalfa,0.151
2023-06-01,VA,Alfalfa,0.157
2023-07-01,VA,Alfalfa,0.153
2023-08-01,VA,Alfalfa,0.156
2023-09-01,VA,Alfalfa,0.155
2023-10-01,VA,Alfalfa,0.156
2023-11-01,VA,Alfalfa,0.161
2023-12-01,VA,Alfalfa,0.153
2024-01-01,VA,Alfalfa,0.162
2024-02-01,VA,Alfalfa,0.161
2024-03-01,VA,Alfalfa,0.154
2024-04-01,VA,Alfalfa,0.15
2024-05-01,VA,Alfalfa,0.151
2024-06-01,VA,Alfalfa,0.148
2024-07-01,VA,Alfalfa,0.139
2024-08-01,VA,Alfalfa,0.139
2024-09-01,VA,Alfalfa,0.136
2024-10-01,VA,Alfalfa,0.139
2024-11-01,VA,Alfalfa,0.134
2024-12-01,VA,Alfalfa,0.143
2025-01-01,VA,Alfalfa,0.146
2025-02-01,VA,Alfalfa,0.147
2025-03-01,VA,Alfalfa,0.149
2025-04-01,VA,Alfalfa,0.141
2025-05-01,VA,Alfalfa,0.139
2025-06-01,VA,Alfalfa,0.146
2025-07-01,VA,Alfalfa,0.145
2025-08-01,VA,Alfalfa,0.145
2025-09-01,VA,Alfalfa,0.143
2020-10-01,WA,Alfalfa,0.125
2020-11-01,WA,Alfalfa,0.124
2020-12-01,WA,Alfalfa,0.12
2021-01-01,WA,Alfalfa,0.129
2021-02-01,WA,Alfalfa,0.124
2021-03-01,WA,Alfalfa,0.123
2021-04-01,WA,Alfalfa,0.12
2021-05-01,WA,Alfalfa,0.118
2021-06-01,WA,Alfalfa,0.114
2021-07-01,WA,Alfalfa,0.112
2021-08-01,WA,Alfalfa,0.115
2021-09-01,WA,Alfalfa,0.109
2021-10-01,WA,Alfalfa,0.113
2021-11-01,WA,Alfalfa,0.117
2021-12-01,WA,Alfalfa,0.118
2022-01-01,WA,Alfalfa,0.119
2022-02-01,WA,Alfalfa,0.12
2022-03-01,WA,Alfalfa,0.125
2022-04-01,WA,Alfalfa,0.118
2022-05-01,WA,Alfalfa,0.121
2022-06-01,WA,Alfalfa,0.118
2022-07-01,WA,Alfalfa,0.121
2022-08-01,WA,Alfalfa,0.119
2022-09-01,WA,Alfalfa,0.121
2022-10-01,WA,Alfalfa,0.116
2022-11-01,WA,Alfalfa,0.11
2022-12-01,WA,Alfalfa,0.11
2023-01-01,WA,Alfalfa,0.114
2023-02-01,WA,Alfalfa,0.116
2023-03-01,WA,Alfalfa,0.118
2023-04-01,WA,Alfalfa,0.121
2023-05-01,WA,Alfalfa,0.12
2023-06-01,WA,Alfalfa,0.122
2023-07-01,WA,Alfalfa,0.12
2023-08-01,WA,Alfalfa,0.118
2023-09-01,WA,Alfalfa,0.118
2023-10-01,WA,Alfalfa,0.116
2023-11-01,WA,Alfalfa,0.116
2023-12-01,WA,Alfalfa,0.115
2024-01-01,WA,Alfalfa,0.112
2024-02-01,WA,Alfalfa,0.112
2024-03-01,WA,Alfalfa,0.112
2024-04-01,WA,Alfalfa,0.109
2024-05-01,WA,Alfalfa,0.11
2024-06-01,WA,Alfalfa,0.108
2024-07-01,WA,Alfalfa,0.109
2024-08-01,WA,Alfalfa,0.107
2024-09-01,WA,Alfalfa,0.11
2024-10-01,WA,Alfalfa,0.113
2024-11-01,WA,Alfalfa,0.11
2024-12-01,WA,Alfalfa,0.112
2025-01-01,WA,Alfalfa,0.116
2025-02-01,WA,Alfalfa,0.113
2025-03-01,WA,Alfalfa,0.11
2025-04-01,WA,Alfalfa,0.113
2025-05-01,WA,Alfalfa,0.108
2025-06-01,WA,Alfalfa,0.106
2025-07-01,WA,Alfalfa,0.102
2025-08-01,WA,Alfalfa,0.105
2025-09-01,WA,Alfalfa,0.103
2020-10-01,WA,Lettuce,0.595
2020-11-01,WA,Lettuce,0.582
2020-12-01,WA,Lettuce,0.602
2021-01-01,WA,Lettuce,0.586
2021-02-01,WA,Lettuce,0.561
2021-03-01,WA,Lettuce,0.537
2021-04-01,WA,Lettuce,0.548
2021-05-01,WA,Lettuce,0.561
2021-06-01,WA,Lettuce,0.582
2021-07-01,WA,Lettuce,0.56
2021-08-01,WA,Lettuce,0.556
2021-09-01,WA,Lettuce,0.596
2021-10-01,WA,Lettuce,0.591
2021-11-01,WA,Lettuce,0.581
2021-12-01,WA,Lettuce,0.581
2022-01-01,WA,Lettuce,0.59
2022-02-01,WA,Lettuce,0.599
2022-03-01,WA,Lettuce,0.588
2022-04-01,WA,Lettuce,0.577
2022-05-01,WA,Lettuce,0.572
2022-06-01,WA,Lettuce,0.56
2022-07-01,WA,Lettuce,0.539
2022-08-01,WA,Lettuce,0.568
2022-09-01,WA,Lettuce,0.561
2022-10-01,WA,Lettuce,0.555
2022-11-01,WA,Lettuce,0.55
2022-12-01,WA,Lettuce,0.549
2023-01-01,WA,Lettuce,0.556
2023-02-01,WA,Lettuce,0.548
2023-03-01,WA,Lettuce,0.567
2023-04-01,WA,Lettuce,0.577
2023-05-01,WA,Lettuce,0.574
2023-06-01,WA,Lettuce,0.562
2023-07-01,WA,Lettuce,0.581
2023-08-01,WA,Lettuce,0.578
2023-09-01,WA,Lettuce,0.556
2023-10-01,WA,Lettuce,0.573
2023-11-01,WA,Lettuce,0.561
2023-12-01,WA,Lettuce,0.575
2024-01-01,WA,Lettuce,0.532
2024-02-01,WA,Lettuce,0.526
2024-03-01,WA,Lettuce,0.544
2024-04-01,WA,Lettuce,0.545
2024-05-01,WA,Lettuce,0.554
2024-06-01,WA,Lettuce,0.539
2024-07-01,WA,Lettuce,0.545
2024-08-01,WA,Lettuce,0.545
2024-09-01,WA,Lettuce,0.549
2024-10-01,WA,Lettuce,0.583
2024-11-01,WA,Lettuce,0.605
2024-12-01,WA,Lettuce,0.62
2025-01-01,WA,Lettuce,0.635
2025-02-01,WA,Lettuce,0.617
2025-03-01,WA,Lettuce,0.609
2025-04-01,WA,Lettuce,0.581
2025-05-01,WA,Lettuce,0.559
2025-06-01,WA,Lettuce,0.544
2025-07-01,WA,Lettuce,0.543
2025-08-01,WA,Lettuce,0.523
2025-09-01,WA,Lettuce,0.523
2020-10-01,WA,Tomato (processing),0.1
2020-11-01,WA,Tomato (processing),0.096
2020-12-01,WA,Tomato (processing),0.101
2021-01-01,WA,Tomato (processing),0.097
2021-02-01,WA,Tomato (processing),0.1
2021-03-01,WA,Tomato (processing),0.093
2021-04-01,WA,Tomato (processing),0.093
2021-05-01,WA,Tomato (processing),0.089
2021-06-01,WA,Tomato (processing),0.088
2021-07-01,WA,Tomato (processing),0.092
2021-08-01,WA,Tomato (processing),0.091
2021-09-01,WA,Tomato (processing),0.088
2021-10-01,WA,Tomato (processing),0.09
2021-11-01,WA,Tomato (processing),0.089
2021-12-01,WA,Tomato (processing),0.089
2022-01-01,WA,Tomato (processing),0.087
2022-02-01,WA,Tomato (processing),0.084
2022-03-01,WA,Tomato (processing),0.082
2022-04-01,WA,Tomato (processing),0.084
2022-05-01,WA,Tomato (processing),0.084
2022-06-01,WA,Tomato (processing),0.081
2022-07-01,WA,Tomato (processing),0.082
2022-08-01,WA,Tomato (processing),0.082
2022-09-01,WA,Tomato (processing),0.083
2022-10-01,WA,Tomato (processing),0.082
2022-11-01,WA,Tomato (processing),0.082
2022-12-01,WA,Tomato (processing),0.083
2023-01-01,WA,Tomato (processing),0.08
2023-02-01,WA,Tomato (processing),0.082
2023-03-01,WA,Tomato (processing),0.082
2023-04-01,WA,Tomato (processing),0.08
2023-05-01,WA,Tomato (processing),0.077
2023-06-01,WA,Tomato (processing),0.077
2023-07-01,WA,Tomato (processing),0.076
2023-08-01,WA,Tomato (processing),0.077
2023-09-01,WA,Tomato (processing),0.077
2023-10-01,WA,Tomato (processing),0.077
2023-11-01,WA,Tomato (processing),0.075
2023-12-01,WA,Tomato (processing),0.075
2024-01-01,WA,Tomato (processing),0.078
2024-02-01,WA,Tomato (processing),0.078
2024-03-01,WA,Tomato (processing),0.077
2024-04-01,WA,Tomato (processing),0.075
2024-05-01,WA,Tomato (processing),0.075
2024-06-01,WA,Tomato (processing),0.078
2024-07-01,WA,Tomato (processing),0.075
2024-08-01,WA,Tomato (processing),0.074
2024-09-01,WA,Tomato (processing),0.071
2024-10-01,WA,Tomato (processing),0.07
2024-11-01,WA,Tomato (processing),0.07
2024-12-01,WA,Tomato (processing),0.067
2025-01-01,WA,Tomato (processing),0.066
2025-02-01,WA,Tomato (processing),0.067
2025-03-01,WA,Tomato (processing),0.067
2025-04-01,WA,Tomato (processing),0.068
2025-05-01,WA,Tomato (processing),0.066
2025-06-01,WA,Tomato (processing),0.066
2025-07-01,WA,Tomato (processing),0.065
2025-08-01,WA,Tomato (processing),0.066
2025-09-01,WA,Tomato (processing),0.062
2020-10-01,WA,Onion (bulb),0.297
2020-11-01,WA,Onion (bulb),0.298
2020-12-01,WA,Onion (bulb),0.31
2021-01-01,WA,Onion (bulb),0.311
2021-02-01,WA,Onion (bulb),0.313
2021-03-01,WA,Onion (bulb),0.316
2021-04-01,WA,Onion (bulb),0.328
2021-05-01,WA,Onion (bulb),0.325
2021-06-01,WA,Onion (bulb),0.311
2021-07-01,WA,Onion (bulb),0.296
2021-08-01,WA,Onion (bulb),0.302
2021-09-01,WA,Onion (bulb),0.304
2021-10-01,WA,Onion (bulb),0.302
2021-11-01,WA,Onion (bulb),0.296
2021-12-01,WA,Onion (bulb),0.298
2022-01-01,WA,Onion (bulb),0.3
2022-02-01,WA,Onion (bulb),0.304
2022-03-01,WA,Onion (bulb),0.294
2022-04-01,WA,Onion (bulb),0.278
2022-05-01,WA,Onion (bulb),0.271
2022-06-01,WA,Onion (bulb),0.26
2022-07-01,WA,Onion (bulb),0.249
2022-08-01,WA,Onion (bulb),0.261
2022-09-01,WA,Onion (bulb),0.243
2022-10-01,WA,Onion (bulb),0.246
2022-11-01,WA,Onion (bulb),0.253
2022-12-01,WA,Onion (bulb),0.261
2023-01-01,WA,Onion (bulb),0.263
2023-02-01,WA,Onion (bulb),0.273
2023-03-01,WA,Onion (bulb),0.288
2023-04-01,WA,Onion (bulb),0.285
2023-05-01,WA,Onion (bulb),0.289
2023-06-01,WA,Onion (bulb),0.3
2023-07-01,WA,Onion (bulb),0.292
2023-08-01,WA,Onion (bulb),0.29
2023-09-01,WA,Onion (bulb),0.285
2023-10-01,WA,Onion (bulb),0.289
2023-11-01,WA,Onion (bulb),0.272
2023-12-01,WA,Onion (bulb),0.284
2024-01-01,WA,Onion (bulb),0.288
2024-02-01,WA,Onion (bulb),0.294
2024-03-01,WA,Onion (bulb),0.273
2024-04-01,WA,Onion (bulb),0.264
2024-05-01,WA,Onion (bulb),0.276
2024-06-01,WA,Onion (bulb),0.275
2024-07-01,WA,Onion (bulb),0.26
2024-08-01,WA,Onion (bulb),0.262
2024-09-01,WA,Onion (bulb),0.267
2024-10-01,WA,Onion (bulb),0.272
2024-11-01,WA,Onion (bulb),0.27
2024-12-01,WA,Onion (bulb),0.28
2025-01-01,WA,Onion (bulb),0.274
2025-02-01,WA,Onion (bulb),0.278
2025-03-01,WA,Onion (bulb),0.279
2025-04-01,WA,Onion (bulb),0.278
2025-05-01,WA,Onion (bulb),0.275
2025-06-01,WA,Onion (bulb),0.272
2025-07-01,WA,Onion (bulb),0.272
2025-08-01,WA,Onion (bulb),0.27
2025-09-01,WA,Onion (bulb),0.276
2020-10-01,WA,Potato,0.246
